step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
1,1.510,0.728044,0.250937,0.206351,0.295524,20,0.00021183,0,0.118218,0.146608,0.089827,0.699671,0.617423,0.781918,0.279337,0.236603,0.322070,0.032918,0.018148,0.169675,0.130441,0.000000,0,0,0,0,0
25,27.585,0.525467,0.368221,0.354986,0.381456,20,0.00052488,3,0.048518,0.062770,0.034265,0.888721,0.857353,0.920089,0.385898,0.377269,0.394527,0.013946,0.006873,0.127910,0.108617,0.000000,0,0,0,0,0
50,195.236,0.438262,0.471667,0.472399,0.470934,21,0.00117070,2,0.042234,0.052939,0.031529,0.921430,0.903808,0.939052,0.491595,0.497407,0.485782,0.011718,0.006340,0.103509,0.092640,0.000000,0,1,0,0,0
75,223.248,0.360770,0.577246,0.573295,0.581197,21,0.00097573,4,0.044221,0.058341,0.030101,0.932205,0.912281,0.952129,0.602716,0.606742,0.598691,0.012809,0.005894,0.083732,0.072934,0.000000,0,1,0,0,0
100,401.290,0.324989,0.617607,0.593568,0.641647,24,0.00051628,4,0.040178,0.054775,0.025580,0.941066,0.919549,0.962583,0.642071,0.626080,0.658061,0.011785,0.005004,0.079268,0.062060,0.000000,2,2,0,0,0
125,433.222,0.302910,0.641630,0.609919,0.673341,24,0.00064437,4,0.037097,0.052182,0.022011,0.946904,0.924801,0.969007,0.664954,0.641746,0.688162,0.010989,0.004370,0.075701,0.056330,0.000000,2,2,0,0,0
150,611.722,0.286318,0.665240,0.620429,0.710050,21,0.00091240,3,0.038483,0.057692,0.019274,0.946624,0.919189,0.974059,0.689979,0.656223,0.723736,0.011835,0.003702,0.073652,0.049766,0.000000,2,2,3,0,0
175,638.855,0.266520,0.694320,0.631235,0.757405,21,0.00105267,5,0.036612,0.057044,0.016181,0.950325,0.921241,0.979410,0.718452,0.667243,0.769661,0.012353,0.003206,0.071977,0.041465,0.000000,2,2,3,0,0
200,811.536,0.256931,0.713417,0.628900,0.797934,23,0.00029812,3,0.038264,0.063202,0.013325,0.948714,0.913640,0.983787,0.738607,0.668647,0.808566,0.014170,0.002513,0.073210,0.034297,0.000000,4,2,3,0,0
225,841.368,0.236585,0.732727,0.630621,0.834834,23,0.00014901,4,0.033089,0.062014,0.004164,0.955154,0.915252,0.995057,0.754019,0.669728,0.838311,0.013449,0.000870,0.072455,0.027886,0.000000,4,2,3,0,0
250,1026.935,0.225785,0.748267,0.640167,0.856368,24,0.00016729,3,0.035144,0.061366,0.008923,0.953471,0.917165,0.989778,0.771730,0.679451,0.864010,0.013035,0.001708,0.070235,0.024171,0.000000,6,2,4,0,0
275,1058.114,0.211073,0.769398,0.662652,0.876144,24,0.00023106,3,0.036422,0.058449,0.014396,0.953568,0.923077,0.984060,0.795070,0.701383,0.888757,0.012704,0.002585,0.065785,0.020560,0.000000,6,2,4,0,0
300,1257.010,0.203231,0.780022,0.667860,0.892183,25,0.00007764,3,0.035704,0.056180,0.015229,0.954848,0.926231,0.983465,0.805575,0.705380,0.905770,0.012181,0.002912,0.064673,0.018048,0.000000,6,3,4,0,0
325,1289.330,0.196829,0.788739,0.671426,0.906052,25,0.00006632,4,0.036909,0.059421,0.014396,0.953741,0.922904,0.984578,0.815209,0.711322,0.919096,0.012590,0.002580,0.063897,0.015532,0.000000,6,3,4,0,0
350,1472.070,0.186393,0.797982,0.679454,0.916510,22,0.00008681,3,0.033235,0.053263,0.013206,0.958354,0.930729,0.985978,0.822129,0.715644,0.928614,0.011392,0.002406,0.062176,0.013742,0.000000,6,3,7,0,0
375,1500.156,0.183465,0.803440,0.683110,0.923770,22,0.00005466,3,0.032556,0.049049,0.016062,0.959557,0.935939,0.983175,0.827612,0.716616,0.938608,0.010879,0.003146,0.061549,0.012633,0.000000,6,3,7,0,0
400,1670.169,0.168444,0.810903,0.688028,0.933778,21,0.00005873,4,0.026868,0.036841,0.016895,0.966706,0.950893,0.982519,0.831464,0.713375,0.949554,0.007842,0.003129,0.059685,0.010803,0.000000,6,3,8,0,0
425,1697.111,0.167320,0.813445,0.686785,0.940106,21,0.00007584,4,0.025666,0.038245,0.013087,0.967769,0.949094,0.986445,0.832730,0.713051,0.952409,0.008451,0.002455,0.060238,0.009764,0.000000,6,3,8,0,0
450,1857.748,0.162269,0.817253,0.689053,0.945452,19,0.00012790,3,0.024546,0.039218,0.009875,0.968920,0.948076,0.989763,0.835432,0.716076,0.954789,0.008217,0.001915,0.059422,0.009002,0.000000,6,3,10,0,0
475,1882.023,0.163881,0.817920,0.687331,0.948509,19,0.00015996,3,0.025081,0.040406,0.009756,0.968217,0.946518,0.989916,0.836433,0.715104,0.957763,0.008975,0.001769,0.060236,0.008218,0.000000,6,3,10,0,0
500,2037.627,0.161780,0.820244,0.690182,0.950307,19,0.00017814,3,0.023919,0.039866,0.007971,0.969561,0.947376,0.991747,0.837789,0.717697,0.957882,0.008814,0.001603,0.059651,0.008155,0.000000,6,3,10,0,0
525,2061.954,0.167598,0.818307,0.687642,0.948971,19,0.00012006,2,0.027881,0.043863,0.011898,0.965086,0.942411,0.987762,0.839033,0.717805,0.960262,0.009855,0.002195,0.060462,0.008232,0.000000,6,3,10,0,0
550,2213.626,0.171860,0.815892,0.686062,0.945721,19,0.00010434,2,0.031042,0.047213,0.014872,0.961540,0.938338,0.984741,0.839119,0.718453,0.959786,0.010319,0.002860,0.060656,0.008763,0.000000,6,3,10,0,0
575,2237.850,0.178366,0.815834,0.686112,0.945557,19,0.00005703,2,0.035910,0.055640,0.016181,0.956050,0.928660,0.983439,0.842572,0.724287,0.960857,0.012154,0.003228,0.061057,0.008879,0.000000,6,3,10,0,0
600,2390.037,0.185187,0.809401,0.688650,0.930151,19,0.00016826,4,0.036753,0.056612,0.016895,0.955133,0.927814,0.982452,0.836751,0.727636,0.945866,0.012708,0.003290,0.060958,0.011578,0.000000,6,3,10,0,0
625,2414.051,0.189957,0.800806,0.691069,0.910544,19,0.00012182,4,0.036901,0.053695,0.020107,0.955068,0.931325,0.978811,0.828514,0.728176,0.928852,0.011970,0.003908,0.060153,0.014936,0.000000,6,3,10,0,0
650,2568.963,0.193141,0.796448,0.693572,0.899325,20,0.00007421,3,0.037161,0.052074,0.022249,0.954880,0.933389,0.976371,0.824511,0.729689,0.919334,0.011576,0.004423,0.059678,0.016868,0.000000,7,3,10,0,0
675,2594.619,0.182192,0.800759,0.697356,0.904162,20,0.00009640,2,0.031245,0.042027,0.020464,0.961814,0.945327,0.978302,0.824664,0.726664,0.922665,0.009341,0.003916,0.058483,0.016009,0.000000,7,3,10,0,0
700,2742.817,0.178894,0.804071,0.697010,0.911132,18,0.00008397,2,0.030947,0.044404,0.017490,0.961997,0.942509,0.981484,0.827514,0.727960,0.927067,0.009932,0.003092,0.058607,0.014531,0.000000,7,3,12,0,0
725,2765.846,0.176629,0.804144,0.698963,0.909325,18,0.00010120,1,0.028536,0.041487,0.015586,0.964743,0.946083,0.983403,0.825729,0.727960,0.923498,0.009317,0.002821,0.058206,0.014900,0.000000,7,3,12,0,0
750,2908.285,0.173908,0.809007,0.700124,0.917890,18,0.00006982,1,0.028465,0.044080,0.012849,0.964748,0.943128,0.986367,0.830335,0.730985,0.929685,0.010009,0.002283,0.058139,0.013425,0.000000,7,3,12,0,0
775,2931.017,0.171131,0.812195,0.704376,0.920014,18,0.00009851,1,0.028931,0.041919,0.015943,0.964599,0.945969,0.983229,0.834292,0.733902,0.934682,0.009474,0.002847,0.057186,0.012945,0.000000,7,3,12,0,0
800,3072.236,0.167358,0.814318,0.706768,0.921868,18,0.00013932,2,0.027498,0.040838,0.014158,0.966244,0.947405,0.985082,0.835275,0.735631,0.934920,0.009068,0.002563,0.056475,0.012616,0.000000,7,3,12,0,0
825,3095.116,0.165799,0.817947,0.708532,0.927362,18,0.00014299,2,0.027843,0.043431,0.012255,0.965814,0.944513,0.987114,0.839016,0.739304,0.938727,0.009714,0.002180,0.056266,0.011716,0.000000,7,3,12,0,0
850,3240.748,0.174833,0.813715,0.709525,0.917904,18,0.00014617,3,0.033858,0.050346,0.017371,0.959229,0.936719,0.981739,0.839548,0.745246,0.933849,0.011221,0.003043,0.056380,0.013155,0.000000,7,3,12,0,0
875,3263.588,0.166854,0.819747,0.714286,0.925208,18,0.00012628,3,0.030755,0.048185,0.013325,0.962760,0.939534,0.985986,0.843120,0.748704,0.937537,0.010685,0.002258,0.055293,0.011911,0.000000,7,3,12,0,0
