step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
1,1.700,0.844581,0.221277,0.191166,0.251389,20,0.00000000,0,0.178450,0.178911,0.177989,0.591024,0.557456,0.624592,0.260750,0.225367,0.296133,0.040356,0.035837,0.177769,0.149280,0.050000,0,0,0,0,0
25,27.025,0.592379,0.338693,0.329741,0.347645,20,0.00000053,0,0.079484,0.072710,0.086258,0.821773,0.829491,0.814055,0.365674,0.353717,0.377632,0.016151,0.017377,0.133990,0.120289,0.050000,0,0,0,0,0
50,71.495,0.486535,0.431100,0.454443,0.407757,20,0.00002241,1,0.056807,0.055315,0.058299,0.888784,0.896587,0.880981,0.455555,0.479581,0.431529,0.012184,0.011733,0.107059,0.106305,0.050000,0,0,0,0,0
75,97.457,0.401993,0.533290,0.554499,0.512082,20,0.00011413,1,0.052696,0.056612,0.048780,0.914311,0.911888,0.916734,0.561476,0.585890,0.537061,0.012201,0.009686,0.087003,0.086594,0.050000,0,0,0,0,0
100,136.772,0.348769,0.596348,0.609343,0.583352,18,0.00148242,2,0.047145,0.052290,0.041999,0.929985,0.924599,0.935372,0.624529,0.641206,0.607852,0.011346,0.008356,0.075930,0.073308,0.050000,0,0,2,0,0
125,160.839,0.317178,0.646528,0.620546,0.672511,18,0.00271529,3,0.049730,0.061150,0.038311,0.931508,0.915028,0.947989,0.678383,0.658492,0.698275,0.013509,0.007446,0.074262,0.057183,0.050000,0,0,2,0,0
150,196.479,0.303703,0.671132,0.618879,0.723385,18,0.00161203,3,0.052488,0.070117,0.034860,0.929884,0.904263,0.955505,0.705438,0.662273,0.748602,0.015579,0.006758,0.075326,0.048041,0.050000,0,0,2,0,0
175,220.471,0.284369,0.691359,0.624722,0.757996,18,0.00159131,4,0.048829,0.067200,0.030458,0.935452,0.908435,0.962469,0.723893,0.666703,0.781083,0.014787,0.005927,0.073959,0.041776,0.050000,0,0,2,0,0
200,256.579,0.272386,0.707477,0.618561,0.796393,18,0.00099869,4,0.048277,0.067524,0.029030,0.936508,0.907229,0.965788,0.739920,0.660328,0.819512,0.014946,0.005644,0.075191,0.034916,0.050000,0,0,2,0,0
225,280.472,0.257155,0.735657,0.625703,0.845611,18,0.00133869,2,0.051993,0.075194,0.028792,0.933715,0.899466,0.967964,0.771356,0.672753,0.869958,0.016438,0.005680,0.074158,0.026304,0.050000,0,0,2,0,0
250,320.296,0.243827,0.754340,0.621301,0.887378,17,0.00150040,3,0.049803,0.084378,0.015229,0.936038,0.888699,0.983377,0.787309,0.673725,0.900892,0.018664,0.002894,0.075764,0.018678,0.050000,0,0,3,0,0
275,343.355,0.233275,0.761011,0.631278,0.890744,17,0.00126146,2,0.044670,0.077679,0.011660,0.942373,0.897520,0.987226,0.790723,0.680315,0.901130,0.017296,0.002357,0.073346,0.018285,0.050000,0,0,3,0,0
300,377.214,0.220443,0.778755,0.654190,0.903320,17,0.00126390,3,0.045319,0.076599,0.014039,0.943407,0.901909,0.984905,0.810151,0.704300,0.916002,0.017017,0.002802,0.068870,0.016136,0.050000,0,0,3,0,0
325,400.426,0.208750,0.785583,0.669226,0.901940,17,0.00103282,2,0.040629,0.069360,0.011898,0.949387,0.911643,0.987132,0.814157,0.715644,0.912671,0.015450,0.002358,0.065417,0.016337,0.050000,0,0,3,0,0
350,438.809,0.198217,0.798161,0.674179,0.922144,17,0.00083564,2,0.039575,0.069036,0.010113,0.950923,0.912585,0.989260,0.826096,0.720722,0.931469,0.015418,0.001984,0.064408,0.012655,0.050000,0,0,3,0,0
375,462.312,0.193064,0.803637,0.679190,0.928084,17,0.00086478,2,0.038851,0.066876,0.010827,0.952049,0.915506,0.988591,0.831372,0.724611,0.938132,0.014891,0.002052,0.063297,0.011754,0.050000,0,0,3,0,0
400,500.022,0.189083,0.804878,0.688211,0.921546,16,0.00085429,2,0.036544,0.063094,0.009994,0.954993,0.920609,0.989377,0.831195,0.731634,0.930756,0.014127,0.001946,0.061292,0.012859,0.050000,0,0,4,0,0
