step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
1,0.524,0.769226,0.142558,0.107569,0.177547,5,0.00000000,0,0.090498,0.114844,0.066151,0.625924,0.510815,0.741034,0.154607,0.119922,0.189292,0.026024,0.013458,0.186092,0.149168,0.050000,0,0,0,0,0
25,7.362,0.641206,0.205072,0.177175,0.232968,5,0.00004177,0,0.043828,0.055532,0.032124,0.826597,0.771047,0.882148,0.213733,0.187014,0.240452,0.012388,0.006455,0.162394,0.134639,0.050000,0,0,0,0,0
50,51.928,0.552884,0.241559,0.240321,0.242798,5,0.00001539,1,0.006862,0.010156,0.003569,0.972705,0.959846,0.985563,0.243213,0.242761,0.243664,0.002096,0.000700,0.143594,0.129347,0.050000,0,0,0,0,0
75,58.963,0.513794,0.288889,0.326441,0.251336,5,0.00003817,1,0.005046,0.008427,0.001666,0.984234,0.975040,0.993427,0.290473,0.329192,0.251755,0.001669,0.000240,0.126984,0.127514,0.050000,0,0,0,0,0
100,108.858,0.477476,0.335376,0.399656,0.271096,4,0.00000000,0,0.003614,0.006158,0.001071,0.990493,0.984917,0.996070,0.336752,0.402118,0.271386,0.001188,0.000185,0.112850,0.124171,0.050000,0,0,1,0,0
125,114.648,0.451874,0.370949,0.442765,0.299132,4,0.00000000,0,0.004354,0.007995,0.000714,0.990011,0.982402,0.997621,0.372825,0.446305,0.299346,0.001324,0.000117,0.104732,0.119403,0.050000,0,0,1,0,0
150,163.091,0.428820,0.401657,0.477990,0.325324,4,0.00000000,0,0.003252,0.006266,0.000238,0.993204,0.987140,0.999269,0.403193,0.480985,0.325402,0.001064,0.000106,0.097993,0.114955,0.050000,0,0,1,0,0
175,168.919,0.419131,0.416590,0.495604,0.337576,4,0.00000001,0,0.003900,0.007563,0.000238,0.992188,0.985081,0.999296,0.418504,0.499352,0.337656,0.001434,0.000119,0.094793,0.112832,0.050000,0,0,1,0,0
200,217.491,0.412144,0.425390,0.502628,0.348152,4,0.00000000,0,0.004095,0.007239,0.000952,0.991590,0.985904,0.997276,0.427375,0.506266,0.348483,0.001190,0.000180,0.093335,0.111025,0.050000,0,0,1,0,0
225,223.296,0.406089,0.433269,0.509021,0.357517,4,0.00000000,0,0.003204,0.006050,0.000357,0.993663,0.988324,0.999003,0.434872,0.512100,0.357644,0.001043,0.000124,0.092088,0.109497,0.050000,0,0,1,0,0
250,271.786,0.401880,0.440728,0.514160,0.367296,4,0.00000000,0,0.004517,0.007131,0.001904,0.990635,0.986417,0.994854,0.442911,0.517826,0.367995,0.001188,0.000310,0.091256,0.107811,0.050000,0,0,1,0,0
275,277.603,0.401776,0.441430,0.514264,0.368596,4,0.00000000,0,0.004149,0.007347,0.000952,0.991722,0.986017,0.997427,0.443495,0.518042,0.368947,0.001482,0.000147,0.091364,0.107487,0.050000,0,0,1,0,0
300,325.575,0.398011,0.446334,0.516198,0.376471,4,0.00000000,0,0.004160,0.007131,0.001190,0.991662,0.986470,0.996853,0.448399,0.519879,0.376919,0.001312,0.000210,0.090877,0.106225,0.050000,0,0,1,0,0
