step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
1,1.545,1.469492,0.253556,0.207253,0.299858,20,0.00018595,0,0.119952,0.149957,0.089946,0.698993,0.613801,0.784185,0.282581,0.238332,0.326829,0.033556,0.018169,0.756427,0.669296,0.000000,0,0,0,0,0
25,27.652,1.109901,0.407175,0.376386,0.437964,20,0.00102158,1,0.061962,0.081569,0.042356,0.874086,0.833075,0.915097,0.431801,0.407087,0.456514,0.018131,0.008298,0.587555,0.539159,0.000000,0,0,0,0,0
50,347.173,0.868555,0.528896,0.507769,0.550023,22,0.00132236,2,0.045443,0.077679,0.013206,0.926271,0.875692,0.976851,0.552250,0.547213,0.557287,0.016693,0.002530,0.448442,0.438695,0.000000,1,1,0,0,0
75,376.474,0.708434,0.615282,0.593986,0.636578,22,0.00144237,4,0.048460,0.088591,0.008328,0.933346,0.879500,0.987191,0.644244,0.646608,0.641880,0.019051,0.001477,0.349212,0.354703,0.000000,1,1,0,0,0
100,697.794,0.604968,0.670141,0.624576,0.715706,23,0.00095065,4,0.044212,0.083189,0.005235,0.941638,0.890501,0.992776,0.697993,0.676534,0.719453,0.017798,0.000768,0.319385,0.277798,0.000000,4,1,2,0,0
125,729.267,0.521793,0.714900,0.654629,0.775172,23,0.00052051,4,0.043688,0.082973,0.004402,0.944801,0.895225,0.994378,0.743765,0.708946,0.778584,0.017968,0.000673,0.287063,0.217742,0.000000,4,1,2,0,0
150,1090.026,0.447837,0.754682,0.687339,0.822025,26,0.00023298,4,0.046783,0.088807,0.004759,0.944096,0.893922,0.994271,0.787158,0.748379,0.825937,0.018973,0.000779,0.248416,0.169995,0.000000,7,1,2,0,0
175,1125.197,0.368491,0.797760,0.724148,0.871373,26,0.00028770,3,0.046070,0.087619,0.004521,0.947375,0.899889,0.994861,0.831455,0.787597,0.875312,0.018965,0.000773,0.209245,0.121015,0.000000,7,1,2,0,0
200,1527.642,0.295061,0.835102,0.774258,0.895946,29,0.00016385,2,0.045387,0.081137,0.009637,0.950548,0.911637,0.989459,0.870830,0.837079,0.904581,0.016929,0.001620,0.160496,0.093026,0.000000,10,1,2,0,0
225,1566.513,0.242035,0.862966,0.818127,0.907805,29,0.00009070,3,0.039207,0.069252,0.009161,0.958371,0.926642,0.990099,0.895453,0.874784,0.916121,0.014637,0.001595,0.122312,0.081618,0.000000,10,1,2,0,0
250,2029.809,0.200223,0.885520,0.851949,0.919091,32,0.00005771,2,0.038554,0.066876,0.010232,0.960283,0.931466,0.989100,0.918709,0.908924,0.928495,0.014406,0.001828,0.088887,0.068602,0.000000,13,1,2,0,0
275,2073.243,0.154806,0.909369,0.887261,0.931476,32,0.00006581,3,0.037026,0.061798,0.012255,0.962806,0.938442,0.987170,0.942491,0.942092,0.942891,0.013174,0.002329,0.055132,0.054811,0.000000,13,1,2,0,1
300,2535.817,0.132454,0.921406,0.905158,0.937654,29,0.00007359,4,0.041680,0.066227,0.017133,0.959069,0.935785,0.982353,0.959411,0.965104,0.953718,0.014088,0.003367,0.032991,0.044302,0.000000,13,1,5,0,1
325,2574.591,0.120308,0.927531,0.916599,0.938463,29,0.00015260,3,0.038629,0.058341,0.018917,0.961936,0.943271,0.980600,0.963145,0.970073,0.956217,0.012531,0.003524,0.027330,0.042007,0.000000,13,1,5,0,1
