step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count,total_adds,total_splits,total_deletes,count_active,target_reached
1,1.602,0.567417,0.219190,0.188153,0.250228,20,0.00000000,0,0.177293,0.178263,0.176324,0.589837,0.554295,0.625379,0.258021,0.221694,0.294349,0.040238,0.035476,0.178220,0.149390,0.050000,0,0,0,0,0
25,26.701,0.350152,0.307386,0.293951,0.320821,20,0.00001513,0,0.073796,0.069901,0.077692,0.817339,0.818156,0.816521,0.330123,0.314499,0.345747,0.015379,0.015629,0.140655,0.124359,0.050000,0,0,0,0,0
50,187.198,0.285648,0.411197,0.421700,0.400695,20,0.00001481,0,0.057792,0.053479,0.062106,0.882603,0.892555,0.872652,0.434916,0.444252,0.425580,0.011629,0.012438,0.113302,0.107807,0.050000,0,0,0,0,0
75,212.596,0.240904,0.484265,0.519756,0.448773,20,0.00004251,0,0.045992,0.044512,0.047472,0.916249,0.924223,0.908276,0.506484,0.542891,0.470077,0.009785,0.009374,0.093178,0.097823,0.050000,0,0,0,0,0
100,377.319,0.221197,0.521957,0.563672,0.480242,20,0.00014599,1,0.042218,0.042675,0.041761,0.927632,0.932305,0.922959,0.544012,0.587727,0.500297,0.009236,0.008190,0.084343,0.091613,0.050000,0,0,0,0,0
125,402.968,0.209407,0.551315,0.588504,0.514126,20,0.00009301,1,0.040742,0.041271,0.040214,0.933483,0.936901,0.930064,0.573796,0.612792,0.534801,0.008966,0.007945,0.079395,0.085562,0.050000,0,0,0,0,0
150,568.370,0.201265,0.577024,0.597591,0.556457,20,0.00013975,1,0.040835,0.040622,0.041047,0.936257,0.938682,0.933832,0.600582,0.621867,0.579298,0.008912,0.008077,0.077621,0.077944,0.050000,0,0,0,0,0
175,594.136,0.191392,0.614205,0.603709,0.624700,20,0.00012876,1,0.042569,0.042783,0.042356,0.937646,0.936365,0.938926,0.640349,0.629538,0.651160,0.009185,0.008384,0.076485,0.065798,0.050000,0,0,0,0,0
200,758.767,0.176591,0.651909,0.615361,0.688457,20,0.00012392,1,0.040294,0.039542,0.041047,0.943808,0.941785,0.945831,0.678205,0.639693,0.716716,0.008650,0.008230,0.074120,0.054475,0.050000,0,0,0,0,0
225,784.875,0.171505,0.673159,0.622314,0.724004,20,0.00008174,1,0.041651,0.040946,0.042356,0.943703,0.940549,0.946858,0.701233,0.647796,0.754670,0.008891,0.008460,0.072813,0.048280,0.050000,0,0,0,0,0
250,951.695,0.167338,0.690238,0.635609,0.744868,20,0.00005557,2,0.042230,0.041271,0.043189,0.944324,0.941303,0.947346,0.719439,0.661841,0.777037,0.009223,0.008496,0.070444,0.044568,0.050000,0,0,0,0,0
275,977.940,0.162224,0.707699,0.648447,0.766952,20,0.00003862,3,0.043834,0.043647,0.044021,0.943650,0.939412,0.947887,0.738732,0.676750,0.800714,0.009191,0.008824,0.067529,0.040630,0.050000,0,0,0,0,0
300,1137.837,0.140220,0.720580,0.669647,0.771514,19,0.00001169,2,0.032768,0.027226,0.038311,0.958143,0.961928,0.954359,0.744474,0.687878,0.801071,0.005553,0.007795,0.062548,0.039852,0.050000,0,0,1,0,0
325,1162.599,0.132855,0.731195,0.684333,0.778058,19,0.00002434,2,0.031121,0.023336,0.038905,0.960916,0.967752,0.954079,0.754315,0.700303,0.808328,0.004767,0.007632,0.059537,0.038465,0.050000,0,0,1,0,0
350,1322.016,0.126475,0.737235,0.704922,0.769548,19,0.00001509,1,0.028922,0.018583,0.039262,0.963989,0.974773,0.953205,0.758891,0.718021,0.799762,0.003729,0.007595,0.055419,0.039802,0.050000,0,0,1,0,0
375,1347.307,0.121142,0.753478,0.721880,0.785076,19,0.00002272,1,0.028052,0.018150,0.037954,0.965698,0.975900,0.955497,0.774927,0.734983,0.814872,0.003898,0.007381,0.052363,0.037105,0.050000,0,0,1,0,0
400,1509.365,0.116350,0.768515,0.742076,0.794954,19,0.00000881,1,0.028300,0.019123,0.037478,0.965936,0.975338,0.956534,0.790507,0.756266,0.824747,0.004125,0.007272,0.048338,0.035342,0.050000,0,0,1,0,0
425,1534.866,0.112505,0.773877,0.753423,0.794330,19,0.00002128,1,0.027236,0.017826,0.036645,0.967338,0.977282,0.957394,0.795146,0.766854,0.823438,0.003789,0.007065,0.046275,0.035296,0.050000,0,0,1,0,0
450,1695.243,0.111005,0.769258,0.756478,0.782038,19,0.00000978,1,0.025300,0.017286,0.033314,0.969219,0.978031,0.960407,0.788823,0.769555,0.808090,0.003501,0.006526,0.045495,0.037725,0.050000,0,0,1,0,0
475,1720.472,0.103901,0.775192,0.757737,0.792648,19,0.00003359,1,0.020909,0.015882,0.025937,0.974438,0.979785,0.969091,0.791489,0.769771,0.813206,0.003336,0.005252,0.045346,0.035721,0.050000,0,0,1,0,0
500,1879.673,0.104868,0.783610,0.758661,0.808560,19,0.00003628,2,0.024163,0.019771,0.028554,0.970943,0.975082,0.966805,0.802654,0.773660,0.831648,0.003856,0.005798,0.045057,0.032821,0.050000,0,0,1,0,0
525,1904.362,0.106209,0.783553,0.759547,0.807559,19,0.00004438,1,0.025335,0.021283,0.029387,0.969576,0.973295,0.965856,0.803502,0.775713,0.831291,0.004086,0.005948,0.044844,0.032999,0.050000,0,0,1,0,0
